product_index,user_index,predicted_rating,product_name,img_link,product_link,discounted_price,rating,rating_count,review_title,review_content,dl_prediction,final_score
16,1101,3.9445252,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TZJiPRRwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DURACELL-Lightning-Certified-braided-Devices/dp/B09C6HXFC1/ref=sr_1_22?qid=1672909124&s=electronics&sr=1-22,970.0,4.5,815,"Good cable for car,Good substitute for orginal,Better Value for money Product,Way better than the original,Absolutely amazing.,Namm hi kafi hai,Very good,As the names say Durable cell it a durable cable ;-)","I trust this product! Works well with car play!,Very good quality and charging is fine. As good as original,Build quality is awesome, best lightening cable ever seen, better than a official  lightening from If ur looking for a cable close your eyes and go for it 🔥 or you can buy a (Amazon basics) one I was using that for past 3 years that a bit a cheaper side, I recommend both these cables had better build quality and value for money,Gr8 product overall,Just loved it, very good charging speed.,,Good quality,it well packed, all sealed coveredthe wire looks of a very good qualityrecommended!!!!",0.029122,2.3783639202240656
88,810,3.9340699,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",https://m.media-amazon.com/images/I/41fDM4QUfvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-Reinforced-Function-Bluetooth-Compatible/dp/B0B9BXKBC7/ref=sr_1_445?qid=1672895879&s=electronics&sr=1-445,1799.0,4.6,245,"Good,Good Product but Little expensive.,Happy with the purchase,Good buy in price range,Best travel companion,For instagram reels zoom in and zoom out switch is not available,MUST BUY FOR EVERY ONE WHO OWNS A MOBILE PHONE !!!,A good selfie stick","Good,Thoda sa kam stable hai, phone lagane ke baad thoda bohot hilta zaroor hai. Build quality thodi aur achi hoti, to pakka value for money hota.,We’ve been using it for around 2 months, it’s good, sturdy, Bluetooth connectivity is also good.Overall a good purchase.,Good buy in price range,If you travel, it’s your best companion. Has a great stability and length. It’s one of my best buy and cannot think of a vacation without it. No more need to awkwardly ask strangers to take photos, set the best angle and capture the moment. The service from WeCool support team is super cool as well.,Good product....but more efficient expected,Amazing Product. As a Youtuber and an Instagram Content Creator, this is the best gadget I like to have in my Back bag all the time. I even use this to record my live classes without making any scenes out there, since this is very handy and lucid. Moreover, their service is excellent. WHY ARE YOU STILL READING REVIEWS? ORDER NOW.Find my videos in Instagram using this S5 at shankarkumaran tamil,The selfie stick is sturdy and very good",0.044737834,2.378337074165883
1160,698,3.9355834,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),https://m.media-amazon.com/images/I/51EiPNlJDgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130,999.0,4.7,"7,779","Easy to install,Best screen guard and the easiest to install!,Easy to install,Very easy to install and doesn't interfere with the case,Value for money,Good tempered glass,Value for money,Wonderfull wonderfull wonderfull","It is easy to install at home. The kit has all that is required to install the protector.It does not affect the touch or the front camera, but at times fingerprint marks are often seen on it.,The installer is so precisely made to fit the phone to attach the cover on to the screen. Not tedious at all, easy, systematic and value for money. I will only buy this screen cover from now. No issue of getting dust under the screen guard. Plus two in the pack, total value for money especially when I do not have to spend a lot of time and energy on installing a screen guard.,The screen guard is very easy to install. Spigen is time tested brand. You get everything in the pack for easy installing. There is a video available as and it's very simple process as well.,Follow the steps mentioned in the included document and you should be done with installing this without issues in under 5 minutes.Works well with other spigen cases. Doesn't seem to even touch the case edges.Cost wise, you could get something cheaper, but I chose this due to the brand.Plastic waste is really high. And each protector comes with a heavy plastic template. Mother earth, please forgive me :<,This is the best tempered glass for iphone 14 pro max. It’s so smooth that it almost feels like you’re touching the phone screen. The installation process is very easy. It’s truly a value for money product.,This is a very good tempered glass which covers end to end of the screen.,If you want a high quality tempered go for it. It’s not much scratch resistant but fingerprint resistant and quality is amazing,Its just like slicing a butter ,effortless & absolute value fir money .",0.042179223,2.378221728887477
4,976,3.9445934,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6V3DT/ref=sr_1_57?qid=1672909126&s=electronics&sr=1-57,799.0,4.3,"8,188","Good product but costly,It’s really long n sturdy no homo 🔥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one ☝️,A good purchase,It charges fine for me,Absolutely fantastic USB👍👍👍","It cost should be under Rs. 500,Buy it,Color is as per the photo but takes longer to charge. Also doesn’t charge on all sockets.Seems to work better when plugged in directly in the laptop.,Length of the cable is long so that you can happily use it for long distance as week and quality is really good,1 meter pInk charging wire for iPhone X long and strong one for use..,I have been using this lighting cable for almost a month now and the cable turned out exactly as it was shown. I took the rose gold one that matches my phone’s color. Although the metal ends of the cable was rose gold, but the whole cable was pink, which I didn’t like. I went for the 2m long cable so that i can use it conveniently even if it is charging. Though it’s kinda bulky, yet serves it’s purpose. Charging speed is fast and efficient just like the original cable had. Also quite durable and sturdy. My Apple’s original lighting cable had some problem while charging so I purchased this one after watching many YouTube videos and reviews. It was indeed a good purchase.,It’s long and good,It’s a superb product in terms of sturdiness, looks, and charging speed.",0.02860016,2.3781961038267396
221,685,3.9310703,Borosil Jumbo 1000-Watt Grill Sandwich Maker (Black),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51J2Wk-+c+L._SY300_SX300_.jpg,https://www.amazon.in/Borosil-Jumbo-1000-Watt-Grill-Sandwich/dp/B01486F4G6/ref=sr_1_506?qid=1672923617&s=kitchen&sr=1-506,2863.0,4.3,"6,987","Works perfect,Ok good product,Nice Product. Recommend it. But cleaning its exterior is cumbersome.,Excellent product✌,A good product for household use,मुझे बिल्कुल भी मजा नहीं आया और वापस कर दिया।,Best product,Good","It does it job perfectly..only issue is temp control is not perfect . U need to keep checking the browness of sandwich untill it gets upto ur choise,Product is good, but the control knob is to be be modified cause after the cooking process completes the control knob should be return back to initial starting place. If not that process timer should be given basically. So think well what happens whether didn't had atleast one option.Not a indicator option.,It is a nice product, easy to use. The grilling function is also wonderful. But the exterior metallic finish picks up finger marks and other spots which tend to become permanent. Cleaning them is almost impossible.,Very good product,This is a pretty powerful sandwich maker, for home use. The product looks good, has a sturdy build, and heats up quick. The sandwiches are made pretty quickly, without burning.,बोरोसिल ब्रांड का यह ""सेंडविच मेकर"" देखने में तो अच्छा लगता है मगर इसकी बिल्ड क्वालिटी अच्छी नहीं है।  यह लगभग Rs 3000 के आसपास आता है।  इस प्रकार की बिल्ड क्वालिटी ₹2000 के करीब मिल जाती है तो कोई क्यों ₹1000 अधिक भुगतान करें।  पहले मैंने इसे review देखने के बाद ऑर्डर किया था लेकिन जब घर पर डिलीवरी होने के पश्चात  unboxing करके देखा तो इसकी बिल्ड क्वालिटी कुछ खास नहीं लगी इसलिए अपने पैसे बचाने के लिए मैंने इसे वापस भेज दिया। मैंने इसकी पैकेजिंग, मैनुअल और सैंडविच मेकर की फोटोग्राफ आप सभी से शेयर की है।  आप स्वयं देख के अनुमान लगा सकते हैं।,Recommend work as expected,Its easy tp use",0.04878574,2.3781564762038516
1286,298,3.9386246,Acer 100 cm (40 inches) P Series Full HD Android Smart LED TV AR40AR2841FDFL (Black),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/515t5K7hdqL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Android-Smart-AR40AR2841FDFL/dp/B0BC9BW512/ref=sr_1_367?qid=1672909143&s=electronics&sr=1-367,18999.0,4.3,"4,702","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed","About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface, loaded with features, lightweight, 55 watt power consumption, stable designAverage - Sound and Picture quality is quite good but if you compare it with premium brands then obviously not that good.Features- Most of the streaming apps available and compatible- You can connect with WiFi, LAN Cable, HDMI, Set top box, Laptop, USB, Gaming console, Old dish cable, and direct TV antenna as well- Built in chromecast to cast any compatible app directly from phone to TV over same WiFi networkWays to connect phone -1. Via cast feature on mobile apps - no password needed only need to be on the same WiFi network2. Via chromecast app - project only selected media (pics, videos) or entire phone screenWays to connect PC/Laptop -1. Windows cast option - project the entire laptop screen on TV using windows cast option ( need to be connected on same WiFi network2. Via HDMI cableAbout the Amazon installation service - Awful-------------------------------------------------------1. The technician brought a cheap hanging hook that had MRP INR116 on it and asked for INR499 for it without any receipt. He kept telling that it was not for sale and company had sent this specially. However, it clearly had MRP mentioned on it2. I went to market and bought a much better cabinet for just INR200 and for installation of that as well, technician was really adamant to drill the two required holes on top. He just drilled one on top and one on bottom and kept all the other spare screws ( which I had bought ) with him. After about half an hour of arguments, he finally drilled the other required holes. And for all this, he kept cussing me that I wasted his time. There was no assistance from the person who represented the service agency as well.This whole process took me two hours to complete that too with lots of arguments. This was the worst installation experience in my life so far.Bottomline - Please do not avail the 'so called free' installation service from Amazon. It is just a scam. Instead call the acer support. They will do the job much better.,After using it for 2 months, here are it's pros and cons:Pros :1. Great picture quality. It's awesome.2. Blacks are very good and is adjustable.3. Sound with 30db is very good4. Looks great with thin besel5. Remote comes with favorite OTT buttons.6. Content upscaling is very good.Cons:1. Remote could have been better. Can't use DTH remote to turn on both televisison and set top box.2. Remote operation is bit complex.3. Motion technology not great. There is a noticeable blur when watching moving ballson OTT, but it decreases when you switch to DTH.Overall, it's a nice buy at this price point. I think I am getting fairly better picture quality and sound. I am satisfied with the product.,Product has good picture quality. Good product at that price with 25w sound. Applications running smoothly. 3 months older & no issues yet. It's running smoothly.,You get decent features for the price you pay. Screen resolution might be. Set back as you may find pixalation. Overall it's good,I am amazed with the picture quality of this 720p (HD Ready) TV. It is truly an amazing panel. I found it suitable for a viewing distance of between 6 to 10 feet. Any nearer it may not look very crisp and any farther, it will feel like a very small size. The speakers are also very good for the price and can get very loud without any distortions. However, since the speaker is downward firing, the experience will vary based on whether the TV is wall mounted or kept on a stand.The remote is good, voice search works well for me. TV start up takes a long time in my opinion, but I have not compared it against any other 32 inch TV and hence do not know where it stands among peers.5 GHz Wifi works very well even across walls. Only negative aspect I faced is w.r.t the experience of using my bluetooth headphones/earphones. Firstly, the connection sometimes doesn't happen automatically after a  restart - which means I have to remove and re-discover the device thru the menu which is not simple. Secondly, the signal itself seems to be very weak and even at a distance of 8 feet in front of the TV, the signal breaks even if you move your head by 2-3 inches.However, I am still super happy with this TV. I got it for 8k during the launch offer and it is totally worth it and is recommended from my side.,At this price range(₹11499/-)it is good quality product on this market..acer only should work with Sound quality improvement otherwise all ok.Picture quality really impressive,wifi connectivity good,easy to install,boderless screen design is premium and also google voice support is good(sometimes lagging).No major issues found on this TV.Just go for it.,Vellu for money. Good product,Very nice productSave money",0.037108604,2.378018201545963
419,682,3.9402518,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.",https://m.media-amazon.com/images/I/31959YGwwiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DELL-WM118-Wireless-Optical-Mouse/dp/B07JPX9CR7/ref=sr_1_68?qid=1672902997&s=computers&sr=1-68,569.0,4.4,"9,275","It's is working is super,one of the most good product,A good prduct.,Scroller,Fully satisfaction thank you so much,Usage is easy,Good product,Overall the mouse is good.","Product is good and I like that . Performance is good 😊,its working good . nice product.... its worthable for this rate!,The wireless mouse  is working well. There is one problem. Those who start using the mouse have to switch on  and they should  switch off  when their work over. If they forget to switch off( which can happen to many users) the battery may get drained. The manufacturer should  find another method  in the place of the on/off switch.,Scroller movement is not good,It is best useful mouse bcoz wireless mouse for work from my shop.I am csc shopper so it's need to me. so smooth work for laptop or pc thank and again thanks for Amazon delivery services.This wireless mouse is very smoothly working. Thank you so much,Good product, worked fine...,It's good and very handy,The mouse is easy to use. But I expected a little bigger mouse at this price range.",0.034620583,2.377999313036697
488,324,3.940113,HP GT 53 XL Cartridge Ink,https://m.media-amazon.com/images/I/41fuAckaI7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-GT53XL-135-ml-Black-Bottle/dp/B07SY4C3TD/ref=sr_1_364?qid=1672903013&s=computers&sr=1-364,596.0,4.4,"3,219","Gets the job done 👍👍👍,Original product,Good,THe ink is not full to the brim,Original cartridges,Nice,Excellent refill ink - original quality,Low quantity","I bought it 6 months ago for my hp inktank419.It's working better than local ones.Colour quality is good like original.Colours not coming off from glossy photo paper.I don't know about originality.,Good to receive original HP ink from Amazon. It was also delivered in record time.,Good for perfect printout,The ink is 20% missing. Otherwise it is a genuine product. Very good printing and no problem at all. However as I said it is filled only 80% or 75%,All buy original products to keep your product safe,Nice,The ink quality is very good, original product. I got perfectly packed bottles, all sealed. But, the ink bottles are 1/4 empty, though the bottles are big and of large diameter, so I guess it contains 135 ml ink.The mouth of the bottle is big and a 10 ml syringe easily gets inside. I used this ink to refill my canon PG47 cartridges. I am surprise with the print quality and count of prints. Same deep black color like the original PG47 cartridge.,Nearly 1/4 th of the bottle is empty",0.03478587,2.3779821485575914
269,139,3.9393504,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31R5FtHMDiL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-Z3700-Wireless-Mouse-Modern/dp/B01KK0HU3Y/ref=sr_1_236?qid=1672903006&s=computers&sr=1-236,899.0,4.2,"23,174","Could be better.,Nice for office use,Good,Nice but little small,Nice mouse for office work not for gaming.,Good,Performance i good...,sleek n smooth","I wish it would have come up with the feature of auto switch off. As of now it's manual. It kills battery.,Overall good for normal work,It's so smooth to use this. No pressure on hands.,Mouse is working very fine and look also awesome but little small.,Used it for a while and it always court people’s attention because of nice design but not made for gaming for sure.,Good,Performance is good but the mouse is so slim that it feels uncomfortable because I am not used to holding such slim mice!I just received it and posting my initial thoughts...will have to see if I get used to holding it!,Very smooth, sleek and beautiful, matched my silver black laptop colors.",0.035857793,2.377953357363751
957,663,3.9165988,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (TPU + Polycarbonate | Crystal Transparent),https://m.media-amazon.com/images/I/41cYSMom9TL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-Cover-iPhone-Polycarbonate-Transparent/dp/B09J2MM5C6/ref=sr_1_148?qid=1672895791&s=electronics&sr=1-148,279.0,4.2,"2,646","Overall good,Sturdy,It turns yellow,No issues and yellowing as of now!,Not worthy,Awesome,Amazing,iPhone 13 back cover","Product has good quality of metrical use,Cover is sturdy but gets yellow within 10-12 days,It turns yellow within few weeks of usage,Value for money! Local shops are selling for 600 to 1000 but this one at this price is good! Good quality, clear, Sturdy and Perfect fit 👍🏽Recommended!,Case is strong , but it turns yellow in 1 monthEven tough I have used it less,The product is Awesome , quality is very good . I really recommend this to buy for iphone users,so far this product has been absolutely amazing for me specially since i got it for a discount, believe me, it will keep your phone absolutely secured with how freaking hard and secure it is, so far not a trace of yellowing though i don't use my phone a lot so yeah idk its fine so far, i can't really find a downfall for this absolutely amazing case, looks fabulous too and simplistic,Premium quality back cover , looks costly and transparent",0.06955729,2.3777821954646394
5,764,3.941969,MI Braided USB Type-C Cable for Charging Adapter (Red),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31gaP7qpBNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_17?qid=1672909124&s=electronics&sr=1-17,349.0,4.4,"18,757","Good product,using this product 8months It is done  I have not faced any problem so far, its build quality best,I really liked this one.,Very strong and support fast charging ,,Nice cable,Best data cable charging fast,Good job,Good but need some improvement","I like it 👍👍,Best charging power . I used this cable on note 8 pro mi. Using 8month also fast working.,350 might be a little expensive but physically it’s so good. Feels premium. But power limitation is there it is not suitable for fast charging.,,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61WnvIUaIwL._SY88.jpg,Best data cable charging fast,Very good quality and good durability,Overall good but need some improvement...",0.031468812,2.3777689249505043
420,508,3.9302003,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)",https://m.media-amazon.com/images/I/31rmf+p45oL._SY300_SX300_.jpg,https://www.amazon.in/JBL-C50HI-Ear-Headphones-Black/dp/B07JQKQ91F/ref=sr_1_18?qid=1672902995&s=computers&sr=1-18,499.0,3.9,"92,995","Good,Overall Good,Decent earphones for the price,Worth it,It's just not like that,Good one,Really Good one under Rs 500,On the budget best branded Earphones","It has been only 1 month since I have bought this item so I can't comment on its durability but currently it is working perfectly. Sound quality is good. Fitting in ear is perfect which has been constantly an issue with other earphones I have used till now.I have doubt on its durability because its wires are kind of handle-with-care. If it is durable then it will be among one of the best earphones, I have used till now.,Unable to hear after, 8 months,Good budget earphones for taking call and listening to music/ watching videos once in a while. Be careful with the wire though as it can get tangled easily and is not that strong.,Best buying in these range,The C50 HI is a budget friendly in ear earphone and it really comes at a great price.But the next version of these i.e. C100SI has more value for money factors.Like C50 HI has angled 3.5mm jack whereas C100SI has the normal one and i am not supposed to say this but trust me C100SI has the best best best and superior sound quality if I compared to C50HI.Though it doesn't have a great durability.But if your previous earphones were c100si and you are switching on these then one can definitely notice the difference between the c100si and c50hi although you can adapt the sound of c50hi in nearly about 1 week if you are switching from c100si.To be honest the c100si is literally best in all circumstances such like gaming,Listening to music and professional editing the vocals,mids highs lows are perfectly balanced in c100si but not c50hi.in c50hi mostly when listening to sing the bass was not up to mark and the vocals were so loud that the bass was literally fading main point is that whenever we hit the full volume both of them never distorted any single beat.Hat's off to harman.,Good earphones short time usage.,Its good with very clear voice and average Bass clarity. I am not giving 5 stars because certain Bass can be improved a bit more. Overall its a good one.,Was looking for budget earphones with voice clarity, JBLC50 HI does the work. Except for bass quality there nothing else to complain about.",0.049096912,2.3777589456033037
56,112,3.936997,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41GeM83DzzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Multipurpose/dp/B094JNXNPV/ref=sr_1_31?qid=1672909125&s=electronics&sr=1-31,299.0,4.0,"2,766","Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,पैसा वसूल 🙂","The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok,i used this type c most commonly depending on my devices power wats and also etc,,Nice charger,Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.,So nice colour cheap and best,The cable looks decent with charging. But not fit for me as it does not support Apple car play,",0.038226012,2.3774886046699404
970,1066,3.9456787,"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JnGOKI2dL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Rico-Japanese-Technology-Rechargeable-Replacement/dp/B09KPXTZXN/ref=sr_1_220?qid=1672923601&s=kitchen&sr=1-220,949.0,4.0,"1,679","Nice,👍,Very easy and useful, but too expensive compared to remaining company products,Grt,reviews,Good product.,Very Handy product,Warranty registration needs to be user friendly","Easy to use.,Worked so well..you can go for it💯,Easy to use and saves time in cooking. Good to buy good if cost is below 600.,Great product,Product is nice working properly and customer support services is very good specially behaviour of customer care executive is best,Value for money! good! long lasting.,Good for quick and small qty use,Warranty registration needs to be user friendly.",0.025194122,2.377484868796141
343,124,3.9386244,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411UTnBl2TL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wacom-CTL-472-6-inch-3-5-inch-Graphic/dp/B078HRR1XV/ref=sr_1_322?qid=1672903011&s=computers&sr=1-322,3303.0,4.4,"13,544","Very nice product,Damaged within 4 months,Wacom review,Value for Money,Nice,Recommend,Perfect to draw, sketch and doodle.,Nice product.","If you are want to uses pen tablet so that you can buy. This is very nic product,Previously purchased one is not working accurate after a few months of use. Movement of culsur become uncontrollable and inaccurate. and the new one i purchased the same product. But now its click function by touch the pen on the tablet is not working. Totally disappointed 😔.Product quality is very low. And never expect a best experience after 3 months of usage,The tablet is nice.No latency and writes very well.Not a lot of scratches good quality tablet and overall a very nice experience.Good for beginners for learning,The device is easy to use,Edu lovers only ....,It is easy-to-use. Recommend for all.,I was skeptical about switching from iPad with apple pencil to this but this is much better. If you're a beginner you will find this extremely easy to use.,Its a good product. Easy to use, lightweight but bit small in dimension. But apart from it, its good for beginners.",0.035706487,2.377457234434917
1156,298,3.9386246,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41imW51RweL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_95?qid=1672909128&s=electronics&sr=1-95,27999.0,4.3,"4,703","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed","About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface, loaded with features, lightweight, 55 watt power consumption, stable designAverage - Sound and Picture quality is quite good but if you compare it with premium brands then obviously not that good.Features- Most of the streaming apps available and compatible- You can connect with WiFi, LAN Cable, HDMI, Set top box, Laptop, USB, Gaming console, Old dish cable, and direct TV antenna as well- Built in chromecast to cast any compatible app directly from phone to TV over same WiFi networkWays to connect phone -1. Via cast feature on mobile apps - no password needed only need to be on the same WiFi network2. Via chromecast app - project only selected media (pics, videos) or entire phone screenWays to connect PC/Laptop -1. Windows cast option - project the entire laptop screen on TV using windows cast option ( need to be connected on same WiFi network2. Via HDMI cableAbout the Amazon installation service - Awful-------------------------------------------------------1. The technician brought a cheap hanging hook that had MRP INR116 on it and asked for INR499 for it without any receipt. He kept telling that it was not for sale and company had sent this specially. However, it clearly had MRP mentioned on it2. I went to market and bought a much better cabinet for just INR200 and for installation of that as well, technician was really adamant to drill the two required holes on top. He just drilled one on top and one on bottom and kept all the other spare screws ( which I had bought ) with him. After about half an hour of arguments, he finally drilled the other required holes. And for all this, he kept cussing me that I wasted his time. There was no assistance from the person who represented the service agency as well.This whole process took me two hours to complete that too with lots of arguments. This was the worst installation experience in my life so far.Bottomline - Please do not avail the 'so called free' installation service from Amazon. It is just a scam. Instead call the acer support. They will do the job much better.,After using it for 2 months, here are it's pros and cons:Pros :1. Great picture quality. It's awesome.2. Blacks are very good and is adjustable.3. Sound with 30db is very good4. Looks great with thin besel5. Remote comes with favorite OTT buttons.6. Content upscaling is very good.Cons:1. Remote could have been better. Can't use DTH remote to turn on both televisison and set top box.2. Remote operation is bit complex.3. Motion technology not great. There is a noticeable blur when watching moving ballson OTT, but it decreases when you switch to DTH.Overall, it's a nice buy at this price point. I think I am getting fairly better picture quality and sound. I am satisfied with the product.,Product has good picture quality. Good product at that price with 25w sound. Applications running smoothly. 3 months older & no issues yet. It's running smoothly.,You get decent features for the price you pay. Screen resolution might be. Set back as you may find pixalation. Overall it's good,I am amazed with the picture quality of this 720p (HD Ready) TV. It is truly an amazing panel. I found it suitable for a viewing distance of between 6 to 10 feet. Any nearer it may not look very crisp and any farther, it will feel like a very small size. The speakers are also very good for the price and can get very loud without any distortions. However, since the speaker is downward firing, the experience will vary based on whether the TV is wall mounted or kept on a stand.The remote is good, voice search works well for me. TV start up takes a long time in my opinion, but I have not compared it against any other 32 inch TV and hence do not know where it stands among peers.5 GHz Wifi works very well even across walls. Only negative aspect I faced is w.r.t the experience of using my bluetooth headphones/earphones. Firstly, the connection sometimes doesn't happen automatically after a  restart - which means I have to remove and re-discover the device thru the menu which is not simple. Secondly, the signal itself seems to be very weak and even at a distance of 8 feet in front of the TV, the signal breaks even if you move your head by 2-3 inches.However, I am still super happy with this TV. I got it for 8k during the launch offer and it is totally worth it and is recommended from my side.,At this price range(₹11499/-)it is good quality product on this market..acer only should work with Sound quality improvement otherwise all ok.Picture quality really impressive,wifi connectivity good,easy to install,boderless screen design is premium and also google voice support is good(sometimes lagging).No major issues found on this TV.Just go for it.,Vellu for money. Good product,Very nice productSave money",0.035438728,2.3773502514075133
818,955,3.944674,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41SqfLI2FuL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Chhota-Power-Coins-2016-5/dp/B08Y57TPDM/ref=sr_1_368?qid=1672903013&s=computers&sr=1-368,116.0,4.3,485,"Good product 👌,5 bati,Charge seems to be very low.,Good batteries.,working fine with my car remote,Original Duracell,Great,SANTOSH PRASAD","👌,1 bati , 5 bati,Voltage and performance is not at par with other brands.,Good quality batteries.,these cell are good replacement,These are original Duracell batteries. My car FOB key asks for a single CR2032 so instead I put two CR2016 one over other like a sandwich. Works like normal. But you don't try this hack. I needed CR2016 for my FastTrack watch so I ordered them but tried the above hack for my car keys and it worked. Do not try this at home. Lol.Tip- when handling any kinda batteries make sure you don't touch both - ve and +ve side at the same time. It discharges the battery sooner. Handle it with a plastic tweezer or with silicone gloves.,Best li-ion cells.For car keys , etc,",0.026251877,2.377305150504434
177,14,3.9448335,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41yNejBMf+L._SY300_SX300_.jpg,https://www.amazon.in/Post-Cubes-sheets-colours-inches/dp/B00N1U7JXM/ref=sr_1_262_mod_primary_new?qid=1672903007&s=computers&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-262,90.0,4.4,"7,429","Adhesion,Good product,Does not stick,Nice sticky note,good,Not up to the mark,Worth to sticky,GREAT....","It's a good product but the paper sometimes  dosent  stick on surfaces for more then 2 times.,Nice sticky notes,Pros: Quantity and ColorsCons: the adhesive strength is almost non existent.Its just paper cut outs,Has 3M adhesive,good,Not up to mark,Worth to sticky.. helped me a lot in remembering mindmaps,",0.02588276,2.37725320421139
